timestamp,true_x,true_y,true_z,estimated_x,estimated_y,estimated_z,true_vx,true_vy,true_vz,estimated_vx,estimated_vy,estimated_vz,position_error,velocity_error,P_x,P_y,P_z,innovation_flow_x,innovation_flow_y,innovation_lidar,innovation_baro,innovation_camera_x,innovation_camera_y,NIS_flow,NIS_lidar,NIS_baro,NIS_camera,flow_accepted,lidar_accepted,baro_accepted,camera_accepted,camera_available
0.2,0.000772681079208716,-0.00018509717538289712,2.0005601504267445,0.07092789996250232,-0.015162928080873682,1.9837951123651365,0.007845853895065641,-0.0018066377674821222,0.0055433669257393585,0.06703771563773706,0.014279262495109498,-0.12983333277283965,0.07173625412018883,0.1486246396298434,0.007064746959944587,0.007064857107393525,0.00019868055114406085,0.018825192439455025,-0.039794584845061626,-0.012107063660395267,0.12480420594484642,0.09263669403354904,0.24930011717691664,0.6285509520150431,0.1350888991347382,0.1269345099138368,2.5176076866860524,True,True,True,True,True
0.22,0.0009378411803960322,-0.00022289911487587239,2.000676387904153,0.07132734038125407,-0.01610395477842202,1.9934690288645622,0.008671464253175732,-0.001973146869695822,0.006079896305894001,0.05546979479796089,-0.005836731064633809,-0.06152367730610728,0.07215877996984321,0.08231193224389537,0.007085315157634866,0.007085501045411631,0.00016034045530904798,-0.04644048816305388,-0.059502460908424266,0.02692267474665866,0.12651020506040278,0.09263669403354904,0.24930011717691664,1.9845614968163519,0.6682414003116065,0.13047289239733115,2.5176076866860524,True,True,True,True,True
0.24,0.0011195923670496665,-0.00026400667028772653,2.0008033269830765,0.07045860092819749,-0.015602473343467125,1.9856437769107924,0.00950497199743494,-0.0021372019476213707,0.0066135345978950875,0.0280068594809866,0.0044773774278225615,-0.0946468424478921,0.07101525658706842,0.1031490982036345,0.007105929946271862,0.007106203284077333,0.00018279256207098522,-0.07779547563446167,0.025575073731707303,-0.03444836242529559,-0.04679937574893378,0.09263669403354904,0.24930011717691664,2.5842384418587794,1.0784635936502125,0.017855023285653825,2.5176076866860524,True,True,True,True,True
0.26,0.001318093123712383,-0.00030837090642091785,2.000940910264014,0.07069541407780291,-0.01367955019821529,1.9837038820754813,0.010346428987001551,-0.0022988170310159085,0.007144322582420468,0.024449548404414774,0.03317685414755118,-0.09118387511557374,0.07065409470384713,0.10547917180850193,0.0071264771396761005,0.00712679933132256,0.00017571290089212212,-0.013331091434654992,0.07044033023106368,-0.039385826677515556,-0.04679937574893378,0.09263669403354904,0.24930011717691664,1.9689576070304542,1.4472214066768738,0.017855023285653825,2.5176076866860524,True,True,True,True,True
0.28,0.0015335028689801174,-0.0003559431404497994,2.001089081081332,0.06948502726047417,-0.012892850549814807,1.981675514436056,0.011195877081621746,-0.0024580034137509773,0.007672293116032394,0.0005436840031058994,0.03890576997158572,-0.09480082305841912,0.06909836260374629,0.11101878446712568,0.007147069065874803,0.007147430174928712,0.00014153040568780514,-0.07033606690350908,0.006488769960333353,-0.02225454761942025,-0.04679937574893378,0.09263669403354904,0.24930011717691664,2.0196169508699997,0.466914351357573,0.017855023285653825,2.5176076866860524,True,True,True,True,True
0.3,0.00176598177333512,-0.0004066748921138055,2.001247783358988,0.06914882400987304,-0.013598679673934584,1.9767264981026178,0.012053349873546811,-0.002614770130988666,0.008197472510223326,-0.004217476334608515,0.022802475455288018,-0.10695061056772144,0.06866204495962629,0.11903720928858491,0.007167698207682151,0.007168021598652768,0.00016406196681623779,-0.015683308868523916,-0.05800672791485624,-0.021180240535405348,0.3220525394215852,-0.2254595684931412,0.38009891962620557,1.48651721344835,0.42289083504683306,0.8455750970857993,9.059010720136342,True,True,True,False,True
0.32,0.0020156906087537333,-0.0004605178426609634,2.0014169614915196,0.07008924139761483,-0.01357237214449735,1.9840831699472992,0.012918874140672503,-0.002769124359150355,0.008719881687692119,0.008102750376726505,0.01779873200569648,-0.06604386022820573,0.0693248082596428,0.07769072575810833,0.007188284047677323,0.00718856148703908,0.00013552562336161287,0.03822600449292167,-0.023251435142073607,0.010831666258369399,0.6375043341199087,-0.2254595684931412,0.38009891962620557,0.812646635497536,0.11195508488822638,3.3131279851756914,9.059010720136342,True,True,True,False,True
0.34,0.0022827906249474118,-0.0005174238011183562,2.0015965602462424,0.06947083562814844,-0.01306812165994345,1.9894868524756932,0.013792471063224829,-0.002921071750451365,0.00923953714977558,-0.003473982030381995,0.021406940867202233,-0.03756018396993912,0.06835022610127697,0.055499517991073645,0.007208187988671231,0.007208443001882488,0.00013416782597316002,-0.002728159756668643,0.04218890520796073,0.029727414621169235,0.6375043341199087,-0.2254595684931412,0.38009891962620557,0.8029342605038092,0.842916678551289,3.3131279851756914,9.059010720136342,True,True,True,False,True
0.36,0.002567443447879573,-0.0005773446766841911,2.0017865246831343,0.0564220345142579,-0.02727084529119419,1.990460260981136,0.01467415724022069,-0.003070616712072051,0.009756451784058285,-0.004266063207394629,0.02409310415164845,-0.029385353251397985,0.060107070748653874,0.05127066006206727,0.004816256619321271,0.004816370748324668,0.0001516894278634597,-0.002728159756668643,0.04218890520796073,0.013225844193368808,-0.30622930696257344,-0.03886251405229381,-0.043947036315421996,0.8029342605038092,0.16452515573390997,0.764612043808104,0.15915955604349188,True,True,True,True,True
0.38,0.0028698109968715727,-0.0006402324562224751,2.001986800089497,0.05641471300581172,-0.026948914422037645,2.001075128579126,0.015563945536668868,-0.0032177626385668104,0.010270635536955732,-0.004601167335718528,0.021454698519535433,0.01229977253108986,0.05965905864095922,0.03192928927638621,0.00483694489454424,0.004837030957967494,0.00012877908513608694,0.002392006431363078,-0.014334496036930384,0.027280730459062763,-0.30622930696257344,-0.03886251405229381,-0.043947036315421996,0.08850685924359394,0.7134150458218353,0.764612043808104,0.15915955604349188,True,True,True,True,True
0.4,0.00319005541718387,-0.00070603918600037,2.0021973319268924,0.057459224007070146,-0.0278313351997085,1.9985567396838837,0.01646184578793902,-0.003362512104846694,0.010782095972418968,0.014289212928736557,0.0010724977468061904,0.004979151535958133,0.060670621747834344,0.0076199612897833125,0.00485762084015884,0.0048576772053016744,0.0001281168745876559,0.05425821423030413,-0.06292546094317096,0.010464032847866012,0.1999320848754007,-0.03886251405229381,-0.043947036315421996,2.8555463007476796,0.10538590463900918,0.3259647076319128,0.15915955604349188,True,True,True,True,True
0.42,0.0035283390254469684,-0.0007747169569438375,2.0024180657882638,0.058014122524072,-0.027547383380955907,2.0009479746563814,0.01736786538382001,-0.0035048670259823778,0.011290838734781936,0.01782720881018778,0.004960764445403913,0.013408520736413174,0.06070812359899178,0.008738563363202568,0.0048782975099201905,0.004878374359332312,0.00014471872285388954,0.012485783988771548,0.01165521038859279,0.015140383228448906,0.1999320848754007,-0.03886251405229381,-0.043947036315421996,0.12755349082680492,0.2173624678018547,0.3259647076319128,0.15915955604349188,True,True,True,True,True
0.44,0.003884824265732708,-0.0008462178928025335,2.0026489473634976,0.05716053104786484,-0.027415183655844107,2.000895200686013,0.018282009751430413,-0.0036448287891387497,0.011796867931067097,0.0009323235481805479,0.0064237732886879085,0.01473087542884198,0.059533275358016335,0.020273055002881367,0.004898325986685364,0.0048984338778815875,0.00012418794226098803,-0.0033427814281815796,0.024848527046442685,0.03481295748694557,-0.4988940720089874,-0.03886251405229381,-0.043947036315421996,0.283986963522689,1.1632757092650468,2.029658496079677,0.15915955604349188,True,True,True,True,True
0.46,0.004259673674410217,-0.0009204941407129089,2.002889922411917,0.057440792009622314,-0.026490839187825885,1.9929788883911217,0.019204282753260873,-0.003782398362149818,0.01230018644575904,0.005376995505665185,0.02075017928560572,-0.009154186768072255,0.05900910008814104,0.03540242037868369,0.0049189656843137705,0.0049190678390462015,0.00012291955900964397,0.016345840886989642,0.048505216534068626,-0.043653277618343145,-0.4988940720089874,-0.03886251405229381,-0.043947036315421996,1.1442386967571725,1.8316090854588858,2.029658496079677,0.15915955604349188,True,True,True,True,True
0.48,0.004653049852230996,-0.0009974978637315845,2.00314093674051,0.05752919793253261,-0.026068043095346077,1.9927984904250104,0.020134687014156865,-0.003917576382555182,0.012800796199075705,0.004223901712748787,0.02224740424377685,-0.007436704233415532,0.058518537866392495,0.036705799594054844,0.004940373944406676,0.0049404691410078186,0.000141294904262837,0.016345840886989642,0.048505216534068626,-5.42651091408608e-05,-0.4988940720089874,-0.03886251405229381,-0.043947036315421996,1.1442386967571725,2.8397258389499928e-06,2.029658496079677,0.15915955604349188,True,True,True,True,True
0.5,0.005065115442342141,-0.0010771812349814726,2.003401936186815,0.057324749361328364,-0.02602147253643188,1.9990184757611753,0.021073224188934547,-0.004050363230331225,0.013298698358076672,0.00040524340203616777,0.016993218911557764,0.013146727852088692,0.057907572957930725,0.029496116256292452,0.004961025331062867,0.004961093611563905,0.00012005269506192122,-0.012447034046646405,-0.018548680811951938,0.0016601356700882697,0.4948534226552799,-0.03886251405229381,-0.043947036315421996,0.20840113223316797,0.0026802702357605775,1.9967669435200417,0.15915955604349188,True,True,True,True,True
0.52,0.005496033113141996,-0.0011594964331126125,2.003672866605647,-0.03801896049494092,-0.008735785532373749,1.9990378789913443,0.022019895180514535,-0.004180759087047951,0.013793893508478412,0.004205459153881031,0.008344364791436255,0.012944872757682201,0.04416961427528069,0.021793432390371084,0.0037016893017098626,0.0037017104956207705,0.00012134992152174805,0.013804221832150956,-0.03334348919017801,-0.02032089694108863,0.4948534226552799,-0.3723870821135298,0.06844956143101388,0.5964711463066689,0.39947586322798434,1.9967669435200417,7.397534059804362,True,True,True,True,True
0.54,0.005945965545074361,-0.0012443956388299223,2.0039536738589026,-0.03794031866374126,-0.008619487107819613,1.9891782619480631,0.02297470031691491,-0.004308763983753993,0.014286381793843147,0.002611675086023461,0.009343153910687933,-0.01524902934248397,0.04450166194461622,0.03838447823980914,0.0037228647896567968,0.003722864372833075,0.00011966028821155563,0.013804221832150956,-0.03334348919017801,-0.043595000186937405,-0.7024673492277407,-0.3723870821135298,0.06844956143101388,0.5964711463066689,1.8360503872937126,4.024147305197153,7.397534059804362,True,True,True,True,True
0.56,0.006415075420610721,-0.0013318310322823536,2.0042443038078828,-0.03626212196394996,-0.0073290045338646435,1.987828253556395,0.023937639494129866,-0.00443437783952752,0.014776163027732377,0.028991211443785546,0.028267833083273675,-0.01672042895387959,0.04309651107234591,0.04568378809978292,0.0037435164955666707,0.0037435080481638193,0.00013696848941559261,0.07516789461333004,0.05044417690958615,-0.007760957145774849,-0.7024673492277407,-0.3723870821135298,0.06844956143101388,3.3826456481541136,0.05814573575758755,4.024147305197153,7.397534059804362,True,True,True,True,True
0.58,0.006903525416798979,-0.0014217547911435362,2.0045447023076313,0.004362618318757085,0.002240914576140566,1.9823864968436815,0.024908712290801178,-0.004557600492320677,0.015263236783524384,0.04476308938558591,0.009705368728155552,-0.03023682067736988,0.004457729890305266,0.051651561542230696,0.0029864062625046548,0.002986399628836819,0.00011873768791829034,0.046991688043347274,-0.06416203932793242,0.035864114178962625,-0.027237545217930315,0.18858443657301963,0.050153656697012,2.7698185207437644,1.2481597833797353,0.0060500217044961195,2.0971347940445364,True,True,True,True,True
